@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

heart,2,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.262759,0.338075,52.957529,67.950112,28.793911,14.820713,13.973198,0.992893,0.511059,0.481834,14.308668,0.493402,1436.557898,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.927885,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.927885,0.586,0.006,0.581292,0.005684,5080401,40181,6482,?,0.175373
heart,2,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,26,3,0,89.655172,10.344828,0,0.786241,0.230172,0.315017,46.389961,63.315547,28.793911,13.489233,15.304678,0.992893,0.465146,0.527748,16.474497,0.568086,1654.002219,1,16,0.230769,3,0.769231,10,0,0,0.842105,1,0.914286,0.961538,0.896552,0.127321,0.872679,0.103448,0.912886,0.896552,0.894239,0.961538,0.577,0.005,0.571828,0.005224,5120375,40181,6482,?,0.182836
heart,3,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.234067,0.354389,47.058246,71.031245,29.906577,16.115865,13.790712,0.996886,0.537195,0.45969,16.462317,0.548744,1653.508269,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.928571,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.928571,0.598,0.01,0.597445,0.010067,5020479,40040,6623,?,0.17603
heart,3,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,24,6,0,80,20,0,0.594595,0.273,0.354625,54.88565,71.078492,29.906577,16.871097,13.03548,0.996886,0.56237,0.434516,14.454768,0.481826,1451.866058,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.919643,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.919643,0.596,0.01,0.596157,0.010469,5022164,40040,6623,?,0.168539
heart,3,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,25,5,0,83.333333,16.666667,0,0.660633,0.3028,0.364659,60.876831,73.089701,29.906577,17.808051,12.098526,0.996886,0.593602,0.403284,12.678641,0.422621,1273.468228,0.9375,15,0.285714,4,0.714286,10,0.0625,1,0.789474,0.9375,0.857143,0.892857,0.833333,0.181548,0.818452,0.166667,0.845295,0.833333,0.830476,0.892857,0.592,0.011,0.589681,0.010515,4936952,40040,6623,?,0.164794
heart,3,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,26,4,0,86.666667,13.333333,0,0.734513,0.270967,0.372368,54.476856,74.634754,29.906577,18.728473,11.178104,0.996886,0.624282,0.372603,14.455525,0.481851,1451.942028,0.8125,13,0.071429,1,0.928571,13,0.1875,3,0.928571,0.8125,0.866667,0.901786,0.866667,0.125595,0.874405,0.133333,0.874405,0.866667,0.866667,0.901786,0.59,0.012,0.586731,0.011937,5032213,40040,6623,?,0.194757
heart,3,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,25,5,0,83.333333,16.666667,0,0.666667,0.246533,0.346541,49.564624,69.458239,29.906577,16.743676,13.162901,0.996886,0.558123,0.438763,16.00305,0.533435,1607.378588,0.8125,13,0.142857,2,0.857143,12,0.1875,3,0.866667,0.8125,0.83871,0.910714,0.833333,0.16369,0.83631,0.166667,0.835556,0.833333,0.833519,0.910714,0.597,0.008,0.594322,0.008281,5026024,40040,6623,?,0.172285
heart,3,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,27,3,0,90,10,0,0.798206,0.260867,0.32499,52.446288,65.138744,29.906577,14.776026,15.130551,0.996886,0.492534,0.504352,15.328132,0.510938,1539.588418,0.9375,15,0.142857,2,0.857143,12,0.0625,1,0.882353,0.9375,0.909091,0.973214,0.9,0.105357,0.894643,0.1,0.901357,0.9,0.899663,0.973214,0.587,0.009,0.583708,0.008463,5065364,40040,6623,?,0.179775
heart,3,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,20,10,0,66.666667,33.333333,0,0.324324,0.3427,0.445731,68.89858,89.339234,29.906577,23.70569,6.200887,0.996886,0.79019,0.206696,9.369804,0.312327,941.122025,0.75,12,0.428571,6,0.571429,8,0.25,4,0.666667,0.75,0.705882,0.794643,0.666667,0.345238,0.654762,0.333333,0.666667,0.666667,0.66365,0.794643,0.576,0.008,0.572968,0.007774,4788945,40040,6623,?,0.157303
heart,3,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,26,3,0,89.655172,10.344828,0,0.786241,0.233931,0.319562,47.14749,64.229144,28.793911,13.955843,14.838068,0.992893,0.481236,0.511658,16.320307,0.562769,1638.521945,1,16,0.230769,3,0.769231,10,0,0,0.842105,1,0.914286,0.925481,0.896552,0.127321,0.872679,0.103448,0.912886,0.896552,0.894239,0.925481,0.605,0.007,0.6008,0.007193,5151835,40181,6482,?,0.197761
heart,3,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,25,4,0,86.206897,13.793103,0,0.728972,0.255379,0.330644,51.47027,66.456592,28.793911,14.61235,14.181561,0.992893,0.503874,0.489019,14.951973,0.515585,1501.144323,0.75,12,0,0,1,13,0.25,4,1,0.75,0.857143,0.980769,0.862069,0.112069,0.887931,0.137931,0.894523,0.862069,0.861412,0.980769,0.592,0.007,0.587891,0.007518,5109635,40181,6482,?,0.179104
heart,3,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.294138,0.375212,59.281853,75.414313,28.793911,19.481592,9.312319,0.992893,0.671779,0.321114,12.71982,0.438614,1277.041132,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.870192,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.870192,0.579,0.008,0.574758,0.007383,4980807,40181,6482,?,0.179104
heart,4,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,26,4,0,86.666667,13.333333,0,0.72973,0.225533,0.302053,45.342651,60.541361,29.906577,12.971537,16.935041,0.996886,0.432385,0.564501,17.358942,0.578631,1743.567091,0.9375,15,0.214286,3,0.785714,11,0.0625,1,0.833333,0.9375,0.882353,0.941964,0.866667,0.143452,0.856548,0.133333,0.872222,0.866667,0.86546,0.941964,0.611,0.006,0.605088,0.00656,5142243,40040,6623,?,0.179775
heart,4,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,28,2,0,93.333333,6.666667,0,0.866071,0.237233,0.288767,47.694893,57.878318,29.906577,12.98945,16.917127,0.996886,0.432982,0.563904,17.143429,0.571448,1721.920534,0.9375,15,0.071429,1,0.928571,13,0.0625,1,0.9375,0.9375,0.9375,0.975446,0.933333,0.067262,0.932738,0.066667,0.933333,0.933333,0.933333,0.975446,0.593,0.006,0.586983,0.006496,5195935,40040,6623,?,0.198502
heart,4,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,27,3,0,90,10,0,0.79638,0.241167,0.32089,48.485675,64.316868,29.906577,14.352996,15.553582,0.996886,0.478433,0.518453,16.530094,0.551003,1660.315963,1,16,0.214286,3,0.785714,11,0,0,0.842105,1,0.914286,0.919643,0.9,0.114286,0.885714,0.1,0.915789,0.9,0.898286,0.919643,0.583,0.005,0.577296,0.005179,5088228,40040,6623,?,0.179775
heart,4,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,22,8,0,73.333333,26.666667,0,0.464286,0.3136,0.40191,63.048132,80.556004,29.906577,20.403932,9.502645,0.996886,0.680131,0.316755,11.6151,0.38717,1166.644039,0.75,12,0.285714,4,0.714286,10,0.25,4,0.75,0.75,0.75,0.848214,0.733333,0.269048,0.730952,0.266667,0.733333,0.733333,0.733333,0.848214,0.6,0.011,0.599416,0.010965,4952681,40040,6623,?,0.179775
heart,4,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,26,4,0,86.666667,13.333333,0,0.736842,0.250033,0.354088,50.268286,70.970826,29.906577,18.220036,11.686541,0.996886,0.607335,0.389551,15.927697,0.530923,1599.810008,0.75,12,0,0,1,14,0.25,4,1,0.75,0.857143,0.892857,0.866667,0.116667,0.883333,0.133333,0.896296,0.866667,0.865476,0.892857,0.592,0.01,0.5924,0.0098,4980974,40040,6623,?,0.172285
heart,4,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,21,9,0,70,30,0,0.37788,0.316167,0.419269,63.56415,84.035329,29.906577,21.882113,8.024464,0.996886,0.729404,0.267482,11.283007,0.3761,1133.287959,0.9375,15,0.571429,8,0.428571,6,0.0625,1,0.652174,0.9375,0.769231,0.848214,0.7,0.333929,0.666071,0.3,0.747826,0.7,0.676923,0.848214,0.586,0.011,0.583276,0.010556,4884005,40040,6623,?,0.157303
heart,4,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,27,3,0,90,10,0,0.8,0.226033,0.291469,45.443174,58.420027,29.906577,12.789405,17.117172,0.996886,0.426313,0.570572,17.635465,0.587849,1771.34162,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.955357,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.955357,0.604,0.01,0.600909,0.009845,5177765,40040,6623,?,0.191011
heart,4,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,23,6,0,79.310345,20.689655,0,0.593458,0.279069,0.359733,56.244788,72.303124,28.793911,16.502351,12.291561,0.992893,0.569047,0.423847,13.302802,0.458717,1335.57129,0.6875,11,0.076923,1,0.923077,12,0.3125,5,0.916667,0.6875,0.785714,0.932692,0.793103,0.182527,0.817473,0.206897,0.822177,0.793103,0.792118,0.932692,0.593,0.009,0.590542,0.008275,5024939,40181,6482,?,0.175373
heart,4,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,21,8,0,72.413793,27.586207,0,0.434146,0.324552,0.427804,65.411583,85.984887,28.793911,23.893255,4.900656,0.992893,0.823905,0.168988,10.34307,0.356658,1038.42083,0.8125,13,0.384615,5,0.615385,8,0.1875,3,0.722222,0.8125,0.764706,0.788462,0.724138,0.296253,0.703747,0.275862,0.724486,0.724138,0.720757,0.788462,0.57,0.007,0.566672,0.006936,4849073,40181,6482,?,0.171642
heart,4,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,22,7,0,75.862069,24.137931,0,0.508475,0.314207,0.426502,63.326641,85.723204,28.793911,23.428078,5.365833,0.992893,0.807865,0.185029,11.173697,0.3853,1121.813882,0.8125,13,0.307692,4,0.692308,9,0.1875,3,0.764706,0.8125,0.787879,0.802885,0.758621,0.253813,0.746187,0.241379,0.758114,0.758621,0.75745,0.802885,0.591,0.006,0.586648,0.006379,4914905,40181,6482,?,0.175373
heart,5,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,24,6,0,80,20,0,0.598214,0.2551,0.351417,51.286921,70.435603,29.906577,16.08354,13.823037,0.996886,0.536118,0.460768,15.243142,0.508105,1531.051851,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.901786,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.901786,0.585,0.006,0.580891,0.005988,5060207,40040,6623,?,0.172285
heart,5,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,23,7,0,76.666667,23.333333,0,0.524887,0.295533,0.397401,59.415894,79.652226,29.906577,21.191166,8.715411,0.996886,0.706372,0.290514,12.911082,0.430369,1296.815042,0.875,14,0.357143,5,0.642857,9,0.125,2,0.736842,0.875,0.8,0.839286,0.766667,0.24881,0.75119,0.233333,0.774801,0.766667,0.762667,0.839286,0.571,0.005,0.565907,0.005538,4943751,40040,6623,?,0.153558
heart,5,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,24,6,0,80,20,0,0.60177,0.285267,0.357717,57.351819,71.698242,29.906577,16.993122,12.913455,0.996886,0.566437,0.430448,13.613046,0.453768,1367.321774,0.75,12,0.142857,2,0.857143,12,0.25,4,0.857143,0.75,0.8,0.928571,0.8,0.192857,0.807143,0.2,0.807143,0.8,0.8,0.928571,0.578,0.005,0.57316,0.005003,5007108,40040,6623,?,0.168539
heart,5,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,27,3,0,90,10,0,0.801762,0.204567,0.292235,41.127379,58.573587,29.906577,13.219363,16.687214,0.996886,0.440645,0.55624,18.830904,0.627697,1891.413925,0.8125,13,0,0,1,14,0.1875,3,1,0.8125,0.896552,0.959821,0.9,0.0875,0.9125,0.1,0.917647,0.9,0.899666,0.959821,0.606,0.012,0.606071,0.011994,5131418,40040,6623,?,0.183521
heart,5,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,24,6,0,80,20,0,0.590909,0.305567,0.389887,61.433059,78.146221,29.906577,19.489965,10.416612,0.996886,0.649666,0.34722,12.304299,0.410143,1235.868577,0.9375,15,0.357143,5,0.642857,9,0.0625,1,0.75,0.9375,0.833333,0.848214,0.8,0.219643,0.780357,0.2,0.82,0.8,0.794444,0.848214,0.583,0.01,0.582728,0.010768,4919346,40040,6623,?,0.161049
heart,5,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,24,6,0,80,20,0,0.590909,0.2862,0.400306,57.539462,80.234515,29.906577,22.486929,7.419648,0.996886,0.749564,0.247322,13.454198,0.448473,1351.366775,0.9375,15,0.357143,5,0.642857,9,0.0625,1,0.75,0.9375,0.833333,0.830357,0.8,0.219643,0.780357,0.2,0.82,0.8,0.794444,0.830357,0.577,0.01,0.574407,0.00945,4860829,40040,6623,?,0.172285
heart,5,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.258667,0.338143,52.003986,67.775057,29.906577,15.53163,14.374947,0.996886,0.517721,0.479165,15.283213,0.50944,1535.076732,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.935268,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.935268,0.591,0.01,0.588628,0.009384,5107929,40040,6623,?,0.191011
heart,5,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,25,4,0,86.206897,13.793103,0,0.721154,0.273379,0.355844,55.098069,71.521474,28.793911,16.610533,12.183378,0.992893,0.572777,0.420116,13.965441,0.481567,1402.098699,0.875,14,0.153846,2,0.846154,11,0.125,2,0.875,0.875,0.875,0.899038,0.862069,0.140915,0.859085,0.137931,0.862069,0.862069,0.862069,0.899038,0.59,0.007,0.585842,0.007479,5058356,40181,6482,?,0.190299
heart,5,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,23,6,0,79.310345,20.689655,0,0.57561,0.236138,0.324307,47.592278,65.182873,28.793911,14.161135,14.632776,0.992893,0.488315,0.504578,15.993604,0.551504,1605.72168,0.875,14,0.307692,4,0.692308,9,0.125,2,0.777778,0.875,0.823529,0.927885,0.793103,0.225796,0.774204,0.206897,0.79589,0.793103,0.790568,0.927885,0.599,0.007,0.594492,0.00775,5147655,40181,6482,?,0.171642
heart,5,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,24,5,0,82.758621,17.241379,0,0.64891,0.32031,0.373558,64.556757,75.081841,28.793911,18.343116,10.450796,0.992893,0.632521,0.360372,11.398347,0.393046,1144.368301,0.875,14,0.230769,3,0.769231,10,0.125,2,0.823529,0.875,0.848485,0.899038,0.827586,0.183355,0.816645,0.172414,0.827924,0.827586,0.82675,0.899038,0.597,0.009,0.592076,0.008856,5058928,40181,6482,?,0.186567
heart,6,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,28,2,0,93.333333,6.666667,0,0.864865,0.236967,0.308425,47.641281,61.81854,29.906577,13.75697,16.149607,0.996886,0.458566,0.53832,16.931669,0.564389,1700.6509,1,16,0.142857,2,0.857143,12,0,0,0.888889,1,0.941176,0.950893,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.93273,0.950893,0.604,0.006,0.597634,0.006601,5091642,40040,6623,?,0.187266
heart,6,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,24,6,0,80,20,0,0.590909,0.3112,0.394209,62.56562,79.012449,29.906577,19.907428,9.999149,0.996886,0.663581,0.333305,11.9164,0.397213,1196.907241,0.9375,15,0.357143,5,0.642857,9,0.0625,1,0.75,0.9375,0.833333,0.875,0.8,0.219643,0.780357,0.2,0.82,0.8,0.794444,0.875,0.584,0.006,0.578903,0.005797,4954775,40040,6623,?,0.172285
heart,6,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,24,6,0,80,20,0,0.598214,0.300567,0.392611,60.427828,78.692202,29.906577,20.900681,9.005896,0.996886,0.696689,0.300197,12.848564,0.428285,1290.53563,0.8125,13,0.214286,3,0.785714,11,0.1875,3,0.8125,0.8125,0.8125,0.848214,0.8,0.201786,0.798214,0.2,0.8,0.8,0.8,0.848214,0.566,0.005,0.561141,0.004999,4870670,40040,6623,?,0.179775
heart,6,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,23,7,0,76.666667,23.333333,0,0.533333,0.290867,0.398007,58.477678,79.773768,29.906577,21.726821,8.179756,0.996886,0.724227,0.272659,13.070706,0.43569,1312.848062,0.75,12,0.214286,3,0.785714,11,0.25,4,0.8,0.75,0.774194,0.841518,0.766667,0.230952,0.769048,0.233333,0.768889,0.766667,0.766926,0.841518,0.583,0.01,0.582628,0.010285,4840761,40040,6623,?,0.17603
heart,6,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,29,1,0,96.666667,3.333333,0,0.932735,0.1669,0.233109,33.554634,46.722741,29.906577,9.20213,20.704447,0.996886,0.306738,0.690148,21.215363,0.707179,2130.913752,1,16,0.071429,1,0.928571,13,0,0,0.941176,1,0.969697,0.977679,0.966667,0.038095,0.961905,0.033333,0.968627,0.966667,0.966554,0.977679,0.618,0.011,0.617289,0.010895,5285742,40040,6623,?,0.179775
heart,6,6,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,23,7,0,76.666667,23.333333,0,0.529148,0.2661,0.349694,53.49843,70.090262,29.906577,16.129198,13.777379,0.996886,0.53764,0.459246,14.613975,0.487132,1467.857061,0.8125,13,0.285714,4,0.714286,10,0.1875,3,0.764706,0.8125,0.787879,0.90625,0.766667,0.239881,0.760119,0.233333,0.766817,0.766667,0.765881,0.90625,0.597,0.012,0.59452,0.011532,5045124,40040,6623,?,0.191011
heart,6,7,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,24,6,0,80,20,0,0.605263,0.282767,0.357369,56.849203,71.628552,29.906577,17.15554,12.751037,0.996886,0.571851,0.425035,13.863904,0.46213,1392.518421,0.6875,11,0.071429,1,0.928571,13,0.3125,5,0.916667,0.6875,0.785714,0.9375,0.8,0.183929,0.816071,0.2,0.825926,0.8,0.798214,0.9375,0.601,0.009,0.598247,0.009338,5029970,40040,6623,?,0.187266
heart,6,8,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,22,7,0,75.862069,24.137931,0,0.501229,0.290138,0.376128,58.475676,75.598378,28.793911,17.808409,10.985502,0.992893,0.614083,0.37881,12.684609,0.4374,1273.506091,0.875,14,0.384615,5,0.615385,8,0.125,2,0.736842,0.875,0.8,0.894231,0.758621,0.268236,0.731764,0.241379,0.765154,0.758621,0.753223,0.894231,0.586,0.008,0.583896,0.008246,4989439,40181,6482,?,0.164179
heart,6,9,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,23,6,0,79.310345,20.689655,0,0.587678,0.273207,0.365678,55.06332,73.497975,28.793911,16.456042,12.337869,0.992893,0.56745,0.425444,13.451613,0.463849,1350.511553,0.75,12,0.153846,2,0.846154,11,0.25,4,0.857143,0.75,0.8,0.889423,0.793103,0.19695,0.80305,0.206897,0.801642,0.793103,0.793596,0.889423,0.599,0.008,0.59578,0.007586,5024866,40181,6482,?,0.182836
heart,6,10,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,268,29,25,4,0,86.206897,13.793103,0,0.712871,0.268621,0.354717,54.138996,71.29491,28.793911,16.546989,12.246922,0.992893,0.570586,0.422308,14.280993,0.492448,1433.779438,1,16,0.307692,4,0.692308,9,0,0,0.8,1,0.888889,0.875,0.862069,0.169761,0.830239,0.137931,0.889655,0.862069,0.857193,0.875,0.594,0.008,0.590528,0.007498,5070262,40181,6482,?,0.164179
heart,7,1,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,22,8,0,73.333333,26.666667,0,0.454545,0.296,0.379188,59.509716,76.001677,29.906577,18.34104,11.565537,0.996886,0.611368,0.385518,12.673455,0.422449,1272.947382,0.875,14,0.428571,6,0.571429,8,0.125,2,0.7,0.875,0.777778,0.84375,0.733333,0.286905,0.713095,0.266667,0.746667,0.733333,0.725926,0.84375,0.582,0.008,0.577685,0.00797,4941639,40040,6623,?,0.172285
heart,7,2,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,27,3,0,90,10,0,0.8,0.257867,0.313571,51.843149,62.84998,29.906577,14.639476,15.267101,0.996886,0.487983,0.508903,15.904669,0.530156,1597.497002,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.946429,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.946429,0.586,0.007,0.581454,0.006593,5113808,40040,6623,?,0.183521
heart,7,3,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,24,6,0,80,20,0,0.594595,0.303533,0.385413,61.024265,77.249361,29.906577,19.103847,10.80273,0.996886,0.636795,0.360091,12.412602,0.413753,1246.746748,0.875,14,0.285714,4,0.714286,10,0.125,2,0.777778,0.875,0.823529,0.861607,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.861607,0.573,0.006,0.567848,0.005849,4990856,40040,6623,?,0.17603
heart,7,4,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,25,5,0,83.333333,16.666667,0,0.663677,0.2265,0.304055,45.536996,60.942695,29.906577,12.996862,16.909715,0.996886,0.433229,0.563657,17.198803,0.573293,1727.482431,0.875,14,0.214286,3,0.785714,11,0.125,2,0.823529,0.875,0.848485,0.950893,0.833333,0.172619,0.827381,0.166667,0.834087,0.833333,0.832772,0.950893,0.591,0.005,0.585284,0.005026,5151283,40040,6623,?,0.183521
heart,7,5,weka.classifiers.trees.RandomForest,'-I 1000 -K 4 -S 1',-2260823972777004705,20150617.1144,267,30,27,3,0,90,10,0,0.8,0.268633,0.317906,54.007748,63.71885,29.906577,14.909782,14.996795,0.996886,0.496993,0.499893,15.176504,0.505883,1524.358581,0.875,14,0.071429,1,0.928571,13,0.125,2,0.933333,0.875,0.903226,0.955357,0.9,0.096429,0.903571,0.1,0.902222,0.9,0.900111,0.955357,0.599,0.012,0.59874,0.012217,5129186,40040,6623,?,0.17603
